Artist ID,Name,Nationality,Gender,Birth Year,Death Year
8194,Michael Wesely,German,Male,1963,-1
8195,Claude Cahun (Lucy Schwob),French,Female,1894,1954
8196,Lygia Pape,Brazilian,Female,1927,2004
8197,Shahzia Sikander,Pakistani,Female,1969,-1
8198,Do Ho Suh,Korean,Male,1962,-1
8199,Lynne Yamamoto,Nationality unknown,Female,1936,-1
8200,David Byrne,American,Male,1952,-1
8201,Bruce Pearson,American,Male,1936,-1
8202,Nari Ward,American,Male,1963,-1
8203,Kevin Appel,American,Male,1967,-1
8204,Willi Baum,Swiss,Male,1936,-1
8205,John M. Dillon,American,Male,1936,-1
8206,Gabriele Nothhelfer,German,Female,1945,-1
8207,Helmut Nothhelfer,German,Male,1945,-1
8208,Samuel A. King,British,Male,1828,1914
8209,Beryl Marton,American,Female,1936,-1
8210,John Ross,American,Male,1936,-1
8211,Giovanni Anselmo,Italian,Male,1934,-1
8212,Pino Pascali,Italian,Male,1935,1968
8213,Venturi and Rauch,American,Unknown,1964,1979
8214,John Rauch,American,Male,1930,-1
8215,"Venturi, Rauch and Scott Brown",American,Unknown,1980,-1
8216,Denise Scott Brown,American,Female,1931,-1
8218,Thom Mayne,American,Male,1944,-1
8219,Erich Mendelsohn,American,Male,1887,1953
8220,Alessandro Magris,Italian,Male,1941,-1
8221,Roberto Magris,Italian,Male,1935,-1
8222,Gian Piero Frassinelli,Italian,Male,1939,-1
8223,Adolfo Natalini,Italian,Male,1941,-1
8224,Cristiano Toraldo di Francia,Italian,Male,1941,-1
8225,Alison Sky,American,Female,1936,-1
8226,Michelle Stone,American,Female,1944,-1
8227,Emilio Sousa,American,Male,1944,-1
8228,Alessandro Poli,Italian,Male,1936,-1
8229,Peter Wollbrandt,Unknown,Male,1936,-1
8230,Wilhelm Heuschen,Unknown,Male,1936,-1
8231,Henny Cahn,Dutch,Male,1936,-1
8232,Toni Del Renzio,Nationality unknown,Unknown,1936,-1
8233,John (born Helmut Herzfelde) Heartfield,German,Male,1891,1968
8234,Robert M. Jones,Nationality unknown,Male,1936,-1
8235,R. Schwarzkopf,Nationality unknown,Unknown,1936,-1
8236,Walter Seifert,German,Male,1936,-1
8237,Hajo Rose,German,Male,1910,1989
8238,Franz Wilhelm Seiwert,German,Male,1894,1933
8239,Anton Stankowski,German,Male,1906,1998
8240,Richard Gangle,American,Male,1918,-1
8241,Ken Grant,British,Male,1967,-1
8242,Paula Horn Kotis,American,Female,1922,2013
8243,Martin Manz,German,Male,1954,-1
8244,Alessandra Sanguinetti,American,Female,1968,-1
8245,Susan Unterberg,American,Female,1941,-1
8246,Z. Robaszek,Nationality unknown,Unknown,1936,-1
8247,Harry Shunk,French,Male,1924,2006
8248,Thomas Kinslow,Unknown,Male,1936,-1
8249,J. da Nobrega,Italian,Unknown,1945,-1
8250,J. Charters,Italian,Unknown,1945,-1
8251,František Kalivoda,Czech,Male,1913,1971
8252,Mac Adams,American,Male,1943,-1
8254,Zdenek Rossmann,Czech,Male,1905,1984
8255,Solomon Telingater,Russian,Male,1903,1969
8256,Leonid A. Voronov,Russian,Male,1936,-1
8257,Armando Testa,Italian,Male,1917,-1
8259,Willem Hendrik Gispen,Dutch,Male,1890,1981
8260,Doug Aitken,American,Male,1968,-1
8261,Vanessa Beecroft,Italian,Female,1969,-1
8262,Yves José Zimmerman,Swiss,Male,1937,-1
8263,Gérard Miedinger,Swiss,Male,1912,-1
8264,Nikolai Kuleshov,Russian,Male,1936,-1
8265,Wes Wilson,American,Male,1937,-1
8266,Jake Chapman,British,Male,1966,-1
8267,Dinos Chapman,British,Male,1962,-1
8268,Klaus Staeck,German,Male,1938,-1
8269,Eryk Lipinski,Polish,Male,1908,1991
8270,Jacek Neugebauer,Polish,Male,1934,-1
8271,Edward Fella,American,Male,1938,-1
8272,Walter Diethelm,Swiss,Male,1913,1986
8273,Josef Flejšar,Czech,Male,1922,2010
8274,Zdenĕk Ziegler,Czech,Male,1932,-1
8275,Nicola Constantino,Argentine,Female,1964,-1
8276,Thomas Hirschhorn,Swiss,Male,1957,-1
8277,Horst Hoheisel,German,Male,1944,-1
8278,Michael Joo,American,Male,1966,-1
8279,Dan Olson,American,Male,1955,-1
8283,Todd Piper-Hauswirth,Unknown,Male,1936,-1
8285,Kerry James Marshall,American,Male,1955,-1
8286,Jason Rhoades,American,Male,1965,2006
8287,Lisa Ruyter,American,Female,1968,-1
8288,Richard Billingham,British,Male,1970,-1
8292,Janine Antoni,Bahamian,Female,1964,-1
8293,Peter Bradley,American,Male,1940,-1
8294,Jose Antonio Fernández-Muro,Argentine,Male,1920,-1
8295,Henry Markowitz,American,Male,1930,1981
8296,Judy Stern,Unknown,Female,1936,-1
8297,Pipilotti Rist,Swiss,Female,1962,-1
8298,Ken Miller,American,Male,1958,-1
8299,Richard Mantel,American,Male,1941,-1
8300,Leslie Sweet,American,Male,1958,-1
8301,Jean Crotti,French,Male,1878,1958
8302,Suzanne Duchamp,French,Female,1889,1963
8303,Frank Benedict,American,Male,1951,-1
8304,Los Carpinteros,Cuban,Unknown,1936,-1
8305,Marco Castillo,Cuban,Male,1971,-1
8306,Alexandre Arrechea,Cuban,Male,1970,-1
8307,Dagoberto Rodriguez,Cuban,Male,1969,-1
8309,Eberhard Marhold,German,Male,1943,-1
8310,Roswitha Marhold,German,Female,1936,-1
8311,Christa Ehrlich,Dutch,Female,1903,1995
8312,Max Morise,French,Male,1900,1973
8313,Pierre Naville,French,Male,1900,1993
8315,Greta Knutson,Swedish,Female,1899,1983
8316,Esteban Francés,Spanish,Male,1913,1976
8317,Remedios Varo,Spanish,Female,1908,1963
8318,Jeannette Ducrocq Tanguy,French,Female,1896,1977
8319,Fred Mayer,Swiss,Male,1938,-1
8320,John Morris,American,Male,1965,-1
8321,Emmanuel Yevzerikhin,Russian,Male,1911,1984
8322,Georgy Khomzor,Russian,Male,1914,1990
8323,Renata Grindler,German,Female,1940,-1
8324,John Van Hamersveld,American,Male,1941,-1
8326,Rudolf Bircher,Swiss,Male,1936,-1
8327,José Toirac,Cuban,Male,1966,-1
8328,Polly Apfelbaum,American,Female,1955,-1
8330,Maurizio Cattelan,Italian,Male,1960,-1
8331,Diana Thater,American,Female,1962,-1
8332,Clementine Helene Dufau,French,Female,1869,1937
8333,Robert Overby,American,Male,1935,1993
8334,Walther Koch,Swiss,Male,1875,1915
8335,Victor Ancona,American,Male,1912,1998
8337,Wilhelm Langloh,German,Male,1936,-1
8338,Eva Schoeler,Unknown,Female,1936,-1
8339,Leo Gantenbein,Swiss,Male,1920,-1
8340,Winfried Holtz,German,Female,1937,-1
8341,Siegfried Himmer,German,Male,1935,-1
8342,Hans Buschfeld,German,Male,1939,-1
8343,Heinz Lippert,German,Male,1938,-1
8344,Coort von Mannstein,German,Male,1937,-1
8345,Karl Michel,German,Male,1895,-1
8346,Hans Michel,German,Male,1920,-1
8347,Brian Tattersfield,British,Male,1936,-1
8348,Heini Fischer-Corso,Swiss,Unknown,1921,1990
8349,Shirin Neshat,Iranian,Female,1957,-1
8350,Nicolaus Ott,German,Male,1949,-1
8351,Alfred Bernard Stein,German,Male,1947,-1
8365,René Georges Hermann-Paul,French,Male,1864,1940
8366,Kilian Breier,German,Male,1931,-1
8367,Eleanore Bujatti,Austrian,Female,1919,-1
8368,Rudi Feld,American,Male,1896,1994
8369,Matthew Smith,British,Male,1879,1959
8370,Miroslaw Balka,Polish,Male,1958,-1
8372,I. Stepanov,Russian,Unknown,1936,-1
8373,Betty Goodwin,Canadian,Female,1923,2008
8375,Éva Kémeny,Hungarian,Female,1929,2011
8376,Yakov Ruklevsky,Russian,Male,1884,1965
8377,Billy Sullivan,American,Male,1946,-1
8378,Efim Mezhbarg,Russian,Male,1912,1937
8381,Lorenzo Goñi,Spanish,Male,1911,1992
8382,Juan Antonio Morales,Spanish,Male,1909,1984
8383,Francis Alÿs,Belgian,Male,1959,-1
8384,Francis Meynell,British,Male,1891,1975
8385,Frank Newbould,British,Male,1887,1951
8386,Pierre Fix-Masseau,French,Male,1869,1937
8388,Josep Subirats Samora,Spanish,Male,1914,1997
8391,Wilhelm Friedrich Bürger,Swiss,Male,1882,1964
8392,Marek Freudenreich,Polish,Male,1939,-1
8393,Hans Hartmann,Swiss,Male,1913,-1
8394,Bonnie Maclean,American,Female,1949,-1
8395,Alton Kelley,American,Male,1940,2008
8396,John H. Myers,American,Male,1936,-1
8397,Emil Ruder,Swiss,Male,1914,1970
8398,Werner Zryd,Swiss,Male,1923,-1
8399,Pierre Gauchat,Swiss,Male,1902,1956
8400,Heinz Fuchs,German,Male,1886,1961
8401,Marfurt,Nationality unknown,Unknown,1936,-1
8402,Maciej Zbikowski,Polish,Male,1935,-1
8403,Marguerite Delorme,Nationality unknown,Unknown,1936,-1
8404,Jöran Lindvall,Swedish,Unknown,1936,-1
8405,Sture Balgård,Unknown,Male,1936,-1
8406,Eva Björklund,Unknown,Female,1936,-1
8407,Anibal Gil,Colombian,Male,1932,-1
8408,Kurt Wenzel,Danish,Male,1899,1996
8409,Makoto Saito,Japanese,Male,1952,-1
8410,A. Wagner,German,Unknown,1936,-1
8411,Kevin Dwyer,American,Male,1952,-1
8412,Haus-Rucker-Co,Austrian,Unknown,1967,1992
8413,Günter Zamp Kelp,Austrian,Male,1941,-1
8414,Klaus Pinter,Austrian,Male,1940,-1
8415,Carl Jacobs,Danish,Male,1925,-1
8416,Giovanni Patrone,Italian,Male,1904,1963
8417,Harri Koskinen,Finnish,Male,1970,-1
8418,Philippe Starck,French,Male,1949,-1
8419,Akihiro Kaneko,Japanese,Male,1961,-1
8420,Yoshihiro Kimura,Japanese,Male,1947,-1
8421,Osamu Mita,Japanese,Male,1936,-1
8422,Keiji Otani,Japanese,Male,1967,-1
8426,Bruce Ancona,American,Male,1956,-1
8427,Louis Henry,American,Male,1971,-1
8428,Ron Arad,British,Male,1951,-1
8429,Marc Berthier,French,Male,1935,-1
8430,Cesare Casati,Italian,Male,1936,2015
8431,Gruppo DAM (Designer Associati Milano),Italian,Unknown,1936,-1
8432,Art Fry,American,Male,1931,-1
8433,Grete Jalk,Danish,Female,1920,2006
8434,Pentagram,American,Unknown,1972,-1
8435,Gerald Summers,British,Male,1899,1967
8436,Andries Van Onck,Dutch,Male,1928,-1
8437,Shichiro Imatake,Japanese,Male,1905,2000
8439,John Tang,American,Male,1959,-1
8440,Peter Cazalet,American,Male,1969,-1
8441,Benjamin Chia,Unknown,Male,1936,-1
8442,Russell Crotty,American,Male,1956,-1
8443,Merce Cunningham,American,Male,1919,2009
8444,John Currin,American,Male,1962,-1
8445,Margherita Manzelli,Italian,Female,1968,-1
8446,Jodiah Jacobs,American,Male,1962,-1
8447,Arthur S. Mole,American,Male,1889,1983
8448,John D. Thomas,American,Male,1936,1947
8449,Johann Palisa,Austrian,Male,1848,1925
8450,Max Wolf (Maximilian Franz Joseph Cornelius),Austrian,Male,1863,1932
8451,Dieter Rams,German,Male,1932,-1
8452,Jockum Nordström,Swedish,Male,1963,-1
8454,Mikael Björnstjerna,Swedish,Male,1945,-1
8455,Ford Madox Brown,British,Male,1821,1893
8456,Fernando Campana,Brazilian,Male,1961,-1
8457,Humberto Campana,Brazilian,Male,1953,-1
8458,Godtfred Kirk Christiansen,Danish,Male,1920,1995
8464,Hércules Barsotti,Brazilian,Male,1914,2010
8465,David Bates,American,Male,1952,-1
8466,Leslie Evans,British,Unknown,1945,-1
8468,Estella Conwill Majozo,American,Female,1949,-1
8470,John Bock,German,Male,1965,-1
8471,Christopher Brown,American,Male,1951,-1
8472,Cecily Brown,British,Female,1969,-1
8473,Janet Cardiff,Canadian,Female,1957,-1
8474,Willys de Castro,Brazilian,Male,1926,1988
8475,Nikolai Lavrent'ev,Russian,Male,1936,-1
8476,Varvara Alexandrovna Rodchenko,Russian,Female,1925,-1
8477,Anna Maria Maiolino,Brazilian,Female,1942,-1
8478,Christian Marclay,American,Male,1955,-1
8479,Beatriz Milhazes,Brazilian,Female,1960,-1
8480,Takashi Murakami,Japanese,Male,1962,-1
8484,P. Suvorov,Nationality unknown,Unknown,1936,-1
8485,Gillian Wearing,British,Female,1963,-1
8486,Pae White,American,Female,1963,-1
8487,Jerome Olivet,Unknown,Male,1936,-1
8490,Richard Hell,American,Male,1949,-1
8493,Paolo Lombardi,Italian,Male,1827,1890
8494,Nedko Solakov,Bulgarian,Male,1957,-1
8496,Dan Walsh,American,Male,1960,-1
8497,Rudolf Bonvie,German,Male,1947,-1
8499,Claude-Joseph-Désiré Charnay,French,Male,1828,1915
8500,Christopher Giglio,American,Male,1964,-1
8501,Associated Press,Unknown,Unknown,1936,-1
8502,George Grantham Bain,American,Male,1865,1914
8503,Alex Anderson/The New York Times,Nationality unknown,Male,1936,-1
8504,Acme News Pictures,Unknown,Unknown,1936,-1
8505,Eddie Adams / Associated Press,American,Male,1933,2004
8506,"Abraham Zapruder / Life Magazine, Time Inc.",American,Male,1936,-1
8507,William H. Gallagher/Associated Press,Nationality unknown,Male,1936,-1
8508,Automatic Camera/Photomaton,Unknown,Unknown,1936,-1
8509,Bangs Studio,Unknown,Unknown,1936,-1
8510,Dominique Berretty/Black Star Publishing Co.,French,Female,1925,1980
8511,Bettmann/United Press International,Unknown,Unknown,1936,-1
8512,Neal Boenzi/The New York Times,American,Male,1925,-1
8513,"Blackstar Publishing Co., Inc.",Nationality unknown,Unknown,1936,-1
8514,Rene Portocarrero,Cuban,Male,1914,1985
8515,British Official Radiophoto/The New York Times,Unknown,Unknown,1936,-1
8516,Arthur Brower/The New York Times,American,Male,1916,1974
8517,Brown Brothers,American,Male,1904,-1
8518,Pat Burns/The New York Times,American,Male,1909,1973
8519,Chuck Burton/Associated Press,American,Male,1955,-1
8520,Camera Arts Studios,Unknown,Unknown,1936,-1
8521,Anthony Camerano/Associated Press,American,Male,1909,1973
8522,Pat Candido/The New York Daily News,Nationality unknown,Unknown,1936,-1
8523,Peter Carroll/Associated Press,Nationality unknown,Male,1936,-1
8524,Don Hogan Charles/The New York Times,American,Male,1938,-1
8525,Alan Chin,Nationality unknown,Male,1936,-1
8526,Bill Cunningham/The New York Times,American,Male,1929,-1
8527,Francesca Woodman,American,Female,1958,1981
8528,Committee on Public Information,Unknown,Unknown,1936,-1
8529,London Daily Mirror,Unknown,Unknown,1936,-1
8530,Suzanne De Chillo/The New York Times,Nationality unknown,Female,1936,-1
8531,Vic Delucia/The New York Times,American,Male,1933,-1
8532,Fehim Demir/Agence France-Presse,Bosnian,Male,1959,-1
8533,Doty/Times Wide World Press,Nationality unknown,Unknown,1936,-1
8534,Richard Drew/Associated Press,American,Male,1946,-1
8535,"Fairchild Aerial Surveys, Inc.",Unknown,Unknown,1936,-1
8536,Sam Falk/The New York Times,American,Male,1901,1991
8537,John Filo/Valley Daily News via Associated Press,American,Male,1948,-1
8538,Stanley J. Forman/Boston Herald via Associated Press,American,Male,1945,-1
8539,Berlin Foto Senneke,Unknown,Unknown,1936,-1
8540,Fotograms,Unknown,Unknown,1936,-1
8541,Fox News,Unknown,Unknown,1936,-1
8542,French Pictorial Service,Unknown,Unknown,1936,-1
8543,Carl T. Gosset Jr./The New York Times,American,Male,1924,1985
8544,Eddie McGovern,Nationality unknown,Male,1936,-1
8545,Art Greenspon/Associated Press,American,Male,1942,-1
8546,Horst Faas,German,Male,1933,2012
8547,James C. Hare/Colliers Weekly,American,Male,1856,1946
8548,Susan Harris/The New York Times,American,Female,1954,-1
8549,Marc Allégret,French,Male,1900,1973
8550,Harris & Ewing/Times World Wide Photos,American,Unknown,1936,-1
8551,Eddie Hausner/The New York Times,American,Male,1926,-1
8552,Albert Hilsher/Times Wide World,Nationality unknown,Male,1936,-1
8553,Bruce Hoertel/The New York Times,American,Male,1923,-1
8555,Hoffman/International Press Studio,Unknown,Unknown,1936,-1
8557,John Hubbard/Black Star Publishing Co.,American,Male,1939,-1
8558,Auguste Adolphe Bertsch,French,Male,1936,1871
8559,Barney Ingoglia/The New York Times,American,Male,1928,-1
8560,International News Photo,Unknown,Unknown,1936,-1
8562,International Newsreel,Unknown,Unknown,1936,-1
8563,Bob Jackson,American,Male,1934,-1
8564,Norman M. Jeannero/Times World Wide Photos,American,Male,1889,1954
8565,Edward Keating/The New York Times,American,Male,1956,-1
8566,Arthur Wesley Dow,American,Male,1857,1922
8567,Keystone View Company,American,Unknown,1892,1972
8568,Seydou Keïta,Malian,Male,1923,2001
8569,Mike Lien/The New York Times from CBS News,American,Male,1936,1977
8570,Lechner/The New York Times,Nationality unknown,Unknown,1936,-1
8571,Jay King,American,Male,1944,-1
8573,Meyer Liebowitz/The New York Times,American,Male,1906,1976
8574,Franz Lowy/Times Wide World,Austrian,Male,1936,-1
8575,Herbert Krenchel,Danish,Male,1922,-1
8576,Arturo Mari/L'Osservatore Romano,Italian,Male,1936,-1
8577,S.L.A. Marshall,American,Male,1900,1977
8578,Peter Pelzel,Italian,Male,1937,-1
8579,Medem Photo Service,Nationality unknown,Unknown,1936,-1
8580,Ministere De La Guerre,Nationality unknown,Unknown,1936,-1
8581,Larry C. Morris/The New York Times,American,Male,1924,1987
8582,Yasuki Nagao/United Press International,Japanese,Male,1936,-1
8583,NASA,American,Unknown,1936,-1
8584,Richard Rothman,American,Male,1956,-1
8585,Günther Ssymmank,German,Male,1920,-1
8586,Fred Hansen/Pacific and Atlantic Photos,Nationality unknown,Male,1936,-1
8587,The New York Daily News,Unknown,Unknown,1936,-1
8588,Martine Barrat,French,Female,1943,-1
8590,Peter G. Kayafas,American,Male,1971,-1
8591,The New York Times Studio,Unknown,Unknown,1936,-1
8592,Cal Osbon,American,Male,1936,-1
8593,Pacific & Atlantic Photos,Unknown,Unknown,1921,1932
8594,Keith Pannel/Mail on Sunday,British,Male,1956,-1
8595,Unknown photographer,Unknown,Unknown,1936,-1
8596,Bill Parsons / Nancy Palmer Agency,Nationality unknown,Male,1936,-1
8597,Maria Martinez-Cañas,Cuban,Female,1960,-1
8598,Glen Pettit/The New York Times,American,Male,1971,-1
8599,The Pictoral News Company,Unknown,Unknown,1936,-1
8600,Igor Moukhin,Russian,Male,1961,-1
8601,Douglas C. Pizac/Associated Press,American,Male,1954,-1
8602,Kent Porter/The Press Democrat via Assocated Press,American,Male,1962,-1
8603,Press Illustrating Company,Unknown,Unknown,1936,-1
8604,Presse Bild Zentrale,Unknown,Unknown,1936,-1
8605,Moscow Presse Cliche,Unknown,Unknown,1936,-1
8606,Red Cross Institute for Crippled and Disabled Men,Unknown,Unknown,1936,-1
8607,Robert Riger,American,Male,1924,1995
8608,Rollins/Associated Press,Nationality unknown,Unknown,1936,-1
8609,Osamu Kanemura,Japanese,Male,1964,-1
8610,Librado Romero/Associated Press,American,Male,1942,-1
8611,Thomas Demand,German,Male,1964,-1
8612,Joe Rosenthal/Times World Wide Photos,American,Male,1911,-1
8613,Alex J. Rota/The New York Times,Nationality unknown,Male,1936,-1
8615,Henry Ruschin,Nationality unknown,Male,1936,-1
8616,William E. Sauro/The New York Times,American,Male,1929,2001
8617,Cliff Schiappa/Associated Press,American,Male,1957,-1
8618,Sammy Schulman/International News Photo,American,Male,1906,1980
8619,Barton Silverman/The New York Times,American,Male,1942,-1
8620,Ernie Sisto/The New York Times,American,Male,1904,1989
8621,J.C.P. Skottowe/Times Wide World Photos,American,Male,1936,-1
8622,Dana Stone/United Press International,Nationality unknown,Female,1936,-1
8623,Stork Club News Service,Unknown,Unknown,1936,-1
8624,Captain Cecil W. Stoughton,American,Male,1920,2008
8625,Stroop Report,Nationality unknown,Male,1936,-1
8626,Ray Stubblebine/Associated Press,American,Male,1946,-1
8627,Kryn Taconis/Magnum Photos Co.,Dutch,Male,1918,-1
8628,George Tames/The New York Times,American,Male,1914,1994
8629,Glenn Rudolph,American,Male,1946,-1
8630,Paul Thompson,American,Male,1936,-1
8631,Times Photo Service,Unknown,Unknown,1936,-1
8632,Times Wide World Photos,American,Unknown,1919,1941
8633,Caroline Feyt,French,Female,1965,-1
8634,Mario Cravo Neto,Brazilian,Male,1947,2009
8635,Jean Christian Bourcart,French,Male,1960,-1
8636,Bob Beerman,American,Male,1936,-1
8637,Topical Press Agency,Unknown,Unknown,1936,-1
8638,United Press International,Unknown,Unknown,1936,-1
8639,U.S. Army Air Force,American,Unknown,1936,-1
8640,U.S. Coast Guard,American,Unknown,1936,-1
8641,Robert Walker/The New York Times,American,Male,1926,1979
8642,Marilynn K. Yee/The New York Times,American,Female,1950,-1
8643,Yerkes Observatory,Unknown,Unknown,1936,-1
8644,Bert Six,American,Male,1902,1967
8645,Freda Diamond,American,Female,1905,1998
8646,Heinreich Löffelhardt,German,Male,1901,1979
8647,Tzarskoe Selo C.E. de Hahn & Co.,Unknown,Unknown,1936,-1
8648,International Film Service Company/Hearst,Unknown,Unknown,1936,-1
8649,Radio Corporation of America,American,Unknown,1936,-1
8650,Anne Marie Fishbein,American,Female,1958,-1
8651,Matthias Hoch,German,Male,1958,-1
8652,Curt Richter,American,Male,1956,-1
8653,Carlo Mazzeri,Italian,Male,1927,-1
8654,Lutz Dille,Canadian,Male,1922,-1
8655,Linnaeus Tripe,British,Male,1822,1902
8656,Georgina Starr,British,Female,1968,-1
8657,Dan Grossi/Associated Press,Nationality unknown,Male,1936,-1
8658,Katherine Turczan,American,Female,1965,-1
8659,Tom Wood,British,Male,1951,-1
8660,Raymond Riley,American,Male,1958,-1
8661,David Shen,American,Male,1958,-1
8665,Theodore C. Brookhart,American,Male,1898,1942
8675,"L.M. Ericsson Telephone Company, company design",Swedish,Unknown,1876,-1
8676,Hugo Blomberg,Swedish,Male,1897,-1
8677,Ralph Lysell,Swedish,Male,1907,-1
8678,Hans Gösta Thames,Swedish,Male,1916,-1
8680,"Architetti Montagni, Berizzi, Butte",Italian,Unknown,1950,-1
8681,Dario Montagni,Italian,Male,1929,-1
8682,Sergio Berizzi,Italian,Male,1930,1976
8683,Cesare Butté,Italian,Male,1930,-1
8685,A. L. Pugh,American,Unknown,1936,-1
8686,S. J. Stein,Unknown,Unknown,1936,-1
8688,Jens H. Quistgaard,Danish,Male,1919,2008
8691,Michio Arai,Japanese,Male,1938,-1
8692,IDEO,Unknown,Unknown,1991,-1
8695,William Campbell,American,Male,1954,-1
8696,Michael Cohen,American,Male,1936,-1
8697,Ergonomi Design Gruppen (now Veryday),Swedish,Unknown,1969,-1
8698,Giovanni Bassi,Italian,Male,1926,-1
8699,Gianfranco Masi,Italian,Male,1936,-1
8700,Saul Nesbitt,American,Male,1925,-1
8701,Franca Stagi,Italian,Male,1937,-1
8702,Paolo Orlandini,Italian,Male,1936,-1
8703,Kikukawa Katsuyoshi,Japanese,Female,1935,-1
8704,Martijn Wegman,Danish,Male,1955,-1
8705,John Mascheroni,American,Male,1932,-1
8706,Gianni Passini,Italian,Male,1941,-1
8707,Diller + Scofidio,American,Unknown,1979,-1
8708,Ernst Lieser,Swedish,Male,1940,-1
8709,Julius Barnes,Unknown,Male,1936,-1
8713,William M. Heynes,British,Male,1903,1989
8716,"Atelier d'Architecture Christian de Portzamparc, Paris",Unknown,Unknown,1936,-1
8722,United Nations Headquarters Board of Design,Unknown,Unknown,1936,-1
8805,Rafael Viñoly Architects,American,Unknown,1936,-1
8811,Taller de Arquitectura,Unknown,Unknown,1936,-1
8822,Gregory Baird,Unknown,Male,1936,-1
8823,Rogelio Jimenez,Unknown,Male,1936,-1
8836,Juan Herreros,Spanish,Male,1958,-1
8837,Iñaki Ábalos,Spanish,Male,1956,-1
8838,"Abalos&Herreros, Madrid",Spanish,Unknown,1984,-1
8841,Hugo Herdeg,Nationality unknown,Male,1936,-1
8845,Jacob Kohn,Austrian,Male,1791,1868
8855,Tod Williams Billie Tsien and Associates,Unknown,Unknown,1936,-1
8879,"Massachusetts Institute of Technology, Cambridge, MA",American,Unknown,1861,-1
8885,G. Geist,Unknown,Unknown,1936,-1
8886,J. Sawade,Unknown,Unknown,1936,-1
8902,Terence Riley,American,Male,1954,-1
8928,Coop Himmelb(l)au,Austrian,Unknown,1968,-1
8933,Yushi Uehara,Japanese,Male,1964,-1
8944,Dave Stewart,Unknown,Male,1952,-1
8958,Kazuyo Sejima,Japanese,Female,1956,-1
8987,"Toyo Ito & Associates, Architects",Japanese,Unknown,1971,-1
8988,Renzo Piano,Italian,Male,1937,-1
8996,Alfred Roth,Swiss,Male,1930,1998
8998,"Asymptote Architecture, New York",Unknown,Unknown,1989,-1
8999,"Tiffany Studios, New York, NY",Unknown,Unknown,1936,-1
9000,"Nuutajärvi Glass Works, Wärtsilä, Finland",Unknown,Unknown,1936,-1
9002,"Danese S.r.l., Italy",Italian,Unknown,1955,-1
9004,"Cassina, S.p.A., Milan",Unknown,Unknown,1936,-1
9005,"Corning Glass Works, Corning, NY",American,Unknown,1851,-1
9007,"Bonniers, Inc., New York",Unknown,Unknown,1936,-1
9009,"Slazengers Ltd., England",British,Unknown,1881,-1
9010,"Necchi, S.p.A., Pavia, Italy",Unknown,Unknown,1936,-1
9011,"Werkstätte Carl Auböck, Vienna",Unknown,Unknown,1936,-1
9015,"Poltronova, Italy",Unknown,Unknown,1936,-1
9016,"Focus Belysning, Denmark",Unknown,Unknown,1975,-1
9018,"Tupper Corporation, Farnumsville, MA",Unknown,Unknown,1936,-1
9019,"Robinson, Lewis and Rubin, Inc., Brooklyn, NY",Unknown,Unknown,1936,-1
9020,"AMAC Plastic Products Corp., Sausalito, California",Unknown,Unknown,1936,-1
9021,"Thomas Der Rosenthal A.G., Selb, West Germany (now Germany)",Unknown,Unknown,1936,-1
9022,"Stirex Innovation AB, Spanga, Sweden",Unknown,Unknown,1936,-1
9024,"Hedwin Corp., Baltimore, MD",Unknown,Unknown,1936,-1
9025,"Oy Fiskars Ab, Helsinki",Unknown,Unknown,1936,-1
9026,"Georg Jensen Sølvsmedie, Copenhagen, Denmark",Unknown,Unknown,1936,-1
9029,"Fuso Gomu Ind. Co., Ltd., Tokyo",Unknown,Unknown,1936,-1
9031,"Plastic Productions Co., Redwood City, CA",Unknown,Unknown,1936,-1
9032,"Plastic Production Co., Redwood City, CA",Unknown,Unknown,1936,-1
9033,"Helit, Ulm, Germany",Unknown,Unknown,1936,-1
9034,"Mepalservice b.v. Lochem (gld), The Netherlands",Unknown,Unknown,1936,-1
9035,"Fratelli Guzzini, Italy",Unknown,Unknown,1936,-1
9036,"Rosenthal Porzellan A.G., Selb, Germany",Unknown,Unknown,1936,-1
9037,"Libbey Glass Company Division, Owens-Illinois Co., Toledo, OH, established 1818",American,Unknown,1936,-1
9038,"Cristalleria Nason e Moretti, Venezia-Murano, Italy",Unknown,Unknown,1936,-1
9040,"Venini & Co., Murano, Italy",Unknown,Unknown,1921,-1
9042,"Aoshima Shoten Co., Ltd., Japan",Unknown,Unknown,1936,-1
9058,"Bauhaus, Dessau",Unknown,Unknown,1936,-1
9062,"Westinghouse Electric & Mfg. Co., NY",American,Unknown,1936,-1
9066,"Neselco, Copenhagen",Unknown,Unknown,1936,-1
9072,"Alias SpA, Bergamo, Italy",Italian,Unknown,1979,-1
9078,"C & B Italia, Como, Italy",Unknown,Unknown,1936,-1
9081,"AB Gustavsberg Fabriker, Sweden",Swedish,Unknown,1936,-1
9083,"Brionvega S.p.A., Italy",Unknown,Unknown,1936,-1
9084,"Treitel-Gratz Co., Inc., New York, NY",Unknown,Unknown,1936,-1
9088,"Folmer Christensen, Vanlose, Denmark",Unknown,Unknown,1936,-1
9097,"J.P. Kayser Sohn, Cologne",Unknown,Unknown,1814,-1
9100,"Gavina, Italy",Unknown,Unknown,1936,-1
9101,"Sculpture House, New York, NY",Unknown,Unknown,1936,-1
9102,"Benedikt von Poschinger Kristallwarenfabric, Oberzwieslau, Germany",Unknown,Unknown,1936,-1
